"operator(color)","airline (callsign)","flight number","airplane type","from  (ICAO)","to (ICAO)","approach time","departure time","approach altitude override (feet)","special"
TAB,TAB,2954,EJT1,KRDU,KLGA,,06:02,,
MAX,MAX,9560,FRJ1,KRDU,KDCA,,06:02,,
VAL,VAL,5705,EJT1,KRDU,KDCA,,06:03,,
DEN,DEN,3893,FRJ1,KRDU,KATL,,06:04,,
MAX,MAX,7998,FRJ1,KRDU,KDEN,,06:04,,
MAX,MAX,542,FRJ1,KRDU,KATL,,06:05,,
MAX,MAX,8724,FRJ1,KRDU,KMCO,,06:05,,
FRT,FRT,818,EJT1,KRDU,KATL,,06:05,,
MAX,MAX,1217,FRJ1,KRDU,KMIA,,06:06,,
MAX,MAX,8643,FRJ1,KRDU,KPHL,,06:07,,
TAB,TAB,7706,FRJ1,KRDU,KBNA,,06:07,,
MAX,MAX,2898,FRJ1,KRDU,KEWR,,06:07,,
MAX,MAX,8693,FRJ1,KRDU,KDAL,,06:08,,
TAB,TAB,1284,EJT1,KRDU,KLGA,,06:08,,
VAL,VAL,2934,EJT1,KRDU,KJFK,,06:10,,
MAX,MAX,9247,FRJ1,KRDU,KDEN,,06:10,,
MAX,MAX,446,FRJ1,KRDU,KCLT,,06:11,,
MAX,MAX,4577,FRJ1,KRDU,KEWR,,06:12,,
MAX,MAX,8804,FRJ1,KRDU,KDEN,,06:13,,
VAL,VAL,3313,EJT1,KRDU,CYYZ,,06:14,,
TAB,TAB,9134,FRJ1,KRDU,KLGA,,06:14,,
FRT,FRT,6549,EJT1,KRDU,KOAJ,,06:16,,
MAX,MAX,8156,FRJ1,KRDU,KMCO,,06:17,,
FRT,FRT,9647,EJT1,KRDU,KATL,,06:18,,
MAX,MAX,801,FRJ1,KRDU,KJFK,,06:18,,
MAX,MAX,4706,FRJ1,KRDU,KMIA,,06:18,,
DEN,DEN,3670,EJT1,KRDU,KBNA,,06:18,,
MAX,MAX,7013,FRJ1,KRDU,KJFK,,06:19,,
MAX,MAX,9652,FRJ1,KRDU,KMCO,,06:19,,
MAX,MAX,6329,FRJ1,KRDU,KHVN,,06:20,,
FRT,FRT,4787,EJT1,KRDU,KLGA,,06:20,,
VAL,VAL,9000,BTRP,KRDU,KLGA,,06:20,,
MAX,MAX,7251,FRJ1,KRDU,KEWR,,06:21,,
MAX,MAX,3195,FRJ1,KRDU,KDCA,,06:21,,
MAX,MAX,9289,FRJ1,KRDU,KORD,,06:21,,
MAX,MAX,1139,FRJ1,KRDU,KJFK,,06:22,,
MAX,MAX,6662,FRJ1,KRDU,KMDT,,06:22,,
MAX,MAX,4390,FRJ1,KRDU,KBOS,,06:23,,
VAL,VAL,5580,FRJ1,KRDU,KEWR,,06:23,,
FRT,FRT,5383,EJT1,KRDU,KDCA,,06:24,,
FRT,FRT,5088,EJT1,KRDU,KOAJ,,06:24,,
DEN,DEN,303,EJT1,KRDU,KBNA,,06:25,,
TAB,TAB,3546,EJT1,KRDU,KATL,,06:25,,
MAX,MAX,7157,FRJ1,KRDU,KCLT,,06:26,,
VAL,VAL,5680,FRJ1,KRDU,KATL,,06:26,,
MAX,MAX,2085,FRJ1,KRDU,KBOS,,06:27,,
VAL,VAL,601,FRJ1,KRDU,KATL,,06:27,,
TAB,TAB,5354,FRJ1,KRDU,KEWR,,06:27,,
MAX,MAX,2604,FRJ1,KRDU,KDAL,,06:28,,
MAX,MAX,4957,FRJ1,KRDU,KMIA,,06:28,,
MAX,MAX,7586,FRJ1,KRDU,KDCA,,06:28,,
MAX,MAX,9198,FRJ1,KRDU,KORD,,06:29,,
VAL,VAL,429,EJT1,KRDU,CYUL,,06:30,,
MAX,MAX,6404,FRJ1,KRDU,KBOS,,06:30,,
VAL,VAL,1404,EJT1,KRDU,KDCA,,06:30,,
DEN,DEN,6058,EJT1,KRDU,KDEN,,06:31,,
FRT,FRT,3093,EJT1,KRDU,KDCA,,06:31,,
VAL,VAL,3292,FRJ1,KRDU,KCLT,,06:31,,
TAB,TAB,6871,EJT1,KRDU,KIAD,,06:31,,
TAB,TAB,1711,FRJ1,KRDU,KDFW,,06:32,,
TAB,TAB,2575,EJT1,KRDU,KPIT,,06:33,,
DEN,DEN,1564,FRJ1,KRDU,KCLT,,06:34,,
MAX,MAX,2314,FRJ1,KRDU,KDFW,,06:34,,
VAL,VAL,2920,EJT1,KRDU,KDAL,,06:34,,
MAX,MAX,3897,FRJ1,KRDU,KMDW,,06:34,,
VAL,VAL,1443,EJT1,KRDU,KLAX,,06:34,,
VAL,VAL,8088,FRJ1,KRDU,KFLL,,06:34,,
MAX,MAX,3645,FRJ1,KRDU,KORD,,06:34,,
VAL,VAL,8109,EJT1,KRDU,KDCA,,06:35,,
VAL,VAL,3784,EJT1,KRDU,KPHX,,06:36,,
MAX,MAX,188,FRJ1,KRDU,KDCA,,06:36,,
FRT,FRT,3225,EJT1,KRDU,KATL,,06:36,,
MAX,MAX,7929,FRJ1,KRDU,KMDT,,06:37,,
FRT,FRT,4046,AJT0,KRDU,KJFK,,06:37,,
TAB,TAB,6247,EJT1,KRDU,KAUS,,06:38,,
MAX,MAX,4611,FRJ1,KRDU,KMCO,,06:38,,
MAX,MAX,2490,FRJ1,KRDU,KJFK,,06:39,,
MAX,MAX,5120,FRJ1,KRDU,KECP,,06:39,,
MAX,MAX,2622,FRJ1,KRDU,KJFK,,06:39,,
DEN,DEN,3070,EJT1,KRDU,KDCA,,06:39,,
VAL,VAL,1659,BTRP,KRDU,KDEN,,06:39,,
VAL,VAL,4695,EJT1,KRDU,KEWR,,06:40,,
MAX,MAX,8743,FRJ1,KRDU,KJFK,,06:42,,
VAL,VAL,771,EJT1,KRDU,KDCA,,06:43,,
VAL,VAL,9801,EJT1,KRDU,KDCA,,06:44,,
DEN,DEN,6822,FRJ1,KRDU,KJFK,,06:44,,
VAL,VAL,6790,EJT1,KRDU,CYUL,,06:46,,
MAX,MAX,7885,FRJ1,KRDU,KMCN,,06:46,,
TAB,TAB,5081,EJT1,KRDU,KLAS,,06:47,,
VAL,VAL,3569,EJT1,KRDU,KDCA,,06:47,,
MAX,MAX,1098,FRJ1,KRDU,KJFK,,06:48,,
MAX,MAX,8708,FRJ1,KRDU,KJFK,,06:48,,
TAB,TAB,3673,EJT1,KRDU,KMCO,,06:49,,
MAX,MAX,2514,FRJ1,KRDU,KMIA,,06:49,,
VAL,VAL,8739,EJT1,KRDU,KDCA,,06:49,,
MAX,MAX,1232,FRJ1,KRDU,KATL,,06:50,,
VAL,VAL,4238,EJT1,KRDU,CYYZ,,06:50,,
MAX,MAX,643,FRJ1,KRDU,KHVN,,06:51,,
VAL,VAL,2513,EJT1,KRDU,KCMH,,06:51,,
VAL,VAL,1710,FRJ1,KRDU,KCLT,,06:51,,
VAL,VAL,4495,FRJ1,KRDU,KTPA,,06:52,,
MAX,MAX,1174,FRJ1,KRDU,KMIA,,06:53,,
VAL,VAL,7399,FRJ1,KRDU,KFLL,,06:55,,
TAB,TAB,791,EJT1,KRDU,KAUS,,06:56,,
FRT,FRT,1269,EJT1,KRDU,KMCO,,06:56,,
MAX,MAX,6383,FRJ1,KRDU,KBOS,,06:57,,
MAX,MAX,158,FRJ1,KRDU,KATL,,06:58,,
MAX,MAX,6793,FRJ1,KRDU,KLAS,,06:58,,
MAX,MAX,3568,FRJ1,KRDU,KBOS,,07:00,,
DEN,DEN,7972,FRJ1,KRDU,KDTW,,07:00,,
TAB,TAB,670,EJT1,KRDU,KDCA,,07:00,,
VAL,VAL,3802,EJT1,KRDU,CYUL,,07:01,,
TAB,TAB,52,EJT1,KRDU,KATL,,07:01,,
VAL,VAL,6935,EJT1,KRDU,KLAS,,07:02,,
VAL,VAL,6868,FRJ1,KRDU,CYYZ,,07:02,,
DEN,DEN,3571,FRJ1,KRDU,KDTW,,07:03,,
MAX,MAX,2149,FRJ1,KRDU,KAUS,,07:03,,
VAL,VAL,4095,EJT1,KRDU,KDCA,,07:03,,
TAB,TAB,4620,EJT1,KRDU,KLGA,,07:04,,
TAB,TAB,1298,EJT1,KRDU,KATL,,07:04,,
MAX,MAX,5759,FRJ1,KRDU,LFPG,,07:05,,
TAB,TAB,3029,EJT1,KRDU,KJFK,,07:05,,
TAB,TAB,215,EJT1,KRDU,KLAS,,07:05,,
MAX,MAX,9089,FRJ1,KRDU,KATL,,07:06,,
TAB,TAB,4517,EJT1,KRDU,KLAX,,07:07,,
TAB,TAB,4257,EJT1,KRDU,KIAD,,07:08,,
MAX,MAX,1532,FRJ1,KRDU,KIAD,,07:09,,
MAX,MAX,7507,FRJ1,KRDU,KBWI,,07:10,,
VAL,VAL,3379,FRJ1,KRDU,KJFK,,07:10,,
DEN,DEN,8251,EJT1,KRDU,KJFK,,07:11,,
MAX,MAX,3337,FRJ1,KRDU,KDAL,,07:12,,
MAX,MAX,1980,FRJ1,KRDU,KDEN,,07:13,,
TAB,TAB,557,FRJ1,KRDU,KDFW,,07:13,,
VAL,VAL,9949,FRJ1,KRDU,KATL,,07:14,,
DEN,DEN,1144,EJT1,KRDU,KEWR,,07:14,,
MAX,MAX,3521,FRJ1,KRDU,KDCA,,07:15,,
FRT,FRT,1345,EJT1,KRDU,KOAJ,,07:15,,
MAX,MAX,9980,FRJ1,KRDU,KDEN,,07:16,,
DEN,DEN,8533,EJT1,KRDU,KDEN,,07:16,,
MAX,MAX,440,FRJ1,KRDU,KMCO,,07:16,,
FRT,FRT,6633,EJT1,KRDU,KDCA,,07:16,,
FRT,FRT,1092,EJT1,KRDU,KLGA,,07:16,,
MAX,MAX,1513,FRJ1,KRDU,LFPG,,07:17,,
MAX,MAX,5597,FRJ1,KRDU,KJFK,,07:17,,
MAX,MAX,4906,FRJ1,KRDU,KILM,,07:18,,
MAX,MAX,3621,FRJ1,KRDU,KBOS,,07:19,,
TAB,TAB,5578,FRJ1,KRDU,KLGA,,07:19,,
FRT,FRT,1871,EJT1,KRDU,KLGA,,07:20,,
MAX,MAX,7661,FRJ1,KRDU,KIAD,,07:20,,
TAB,TAB,2090,EJT1,KRDU,KLAS,,07:22,,
VAL,VAL,6022,EJT1,KRDU,KIAD,,07:22,,
FRT,FRT,1215,EJT1,KRDU,KJFK,,07:23,,
TAB,TAB,5950,FRJ1,KRDU,KLGA,,07:24,,
VAL,VAL,1467,FRJ1,KRDU,CYKF,,07:25,,
MAX,MAX,960,FRJ1,KRDU,KDAL,,07:27,,
FRT,FRT,8309,EJT1,KRDU,KLGA,,07:28,,
MAX,MAX,6274,FRJ1,KRDU,KLGA,,07:28,,
TAB,TAB,7011,EJT1,KRDU,KLAS,,07:29,,
MAX,MAX,4851,FRJ1,KRDU,KAUS,,07:29,,
MAX,MAX,2650,FRJ1,KRDU,KBNA,,07:30,,
TAB,TAB,3415,EJT1,KRDU,KAUS,,07:30,,
VAL,VAL,5317,EJT1,KRDU,KFLL,,07:30,,
MAX,MAX,4635,FRJ1,KRDU,KMIA,,07:31,,
MAX,MAX,8690,FRJ1,KRDU,KDTW,,07:31,,
MAX,MAX,3245,FRJ1,KRDU,KTPA,,07:31,,
DEN,DEN,5792,EJT1,KRDU,KEWR,,07:33,,
VAL,VAL,3347,EJT1,KRDU,KCLT,,07:33,,
MAX,MAX,2226,FRJ1,KRDU,KMCO,,07:34,,
MAX,MAX,5562,FRJ1,KRDU,KMSP,,07:34,,
MAX,MAX,4181,FRJ1,KRDU,KCLT,,07:34,,
TAB,TAB,4665,EJT1,KRDU,KIAD,,07:36,,
MAX,MAX,4668,FRJ1,KRDU,KIAH,,07:36,,
FRT,FRT,1516,EJT1,KRDU,KOAJ,,07:36,,
DEN,DEN,4617,EJT1,KRDU,KBNA,,07:37,,
MAX,MAX,8661,FRJ1,KRDU,KATL,,07:38,,
FRT,FRT,9610,EJT1,KRDU,KJFK,,07:39,,
MAX,MAX,637,FRJ1,KRDU,KAUS,,07:40,,
MAX,MAX,5953,FRJ1,KRDU,KMIA,,07:40,,
TAB,TAB,5637,FRJ1,KRDU,KDCA,,07:40,,
FRT,FRT,5717,EJT1,KRDU,KDCA,,07:40,,
VAL,VAL,6162,EJT1,KRDU,KEWR,,07:41,,
VAL,VAL,5649,EJT1,KRDU,CYUL,,07:41,,
TAB,TAB,5958,EJT1,KRDU,KMCO,,07:42,,
MAX,MAX,9342,FRJ1,KRDU,KLGA,,07:42,,
TAB,TAB,3999,EJT1,KRDU,KDCA,,07:44,,
MAX,MAX,2562,FRJ1,KRDU,KAUS,,07:44,,
MAX,MAX,3035,FRJ1,KRDU,KATL,,07:45,,
VAL,VAL,3706,BTRP,KRDU,KCLT,,07:46,,
MAX,MAX,1522,FRJ1,KRDU,KJFK,,07:46,,
VAL,VAL,5588,EJT1,KRDU,KLGA,,07:47,,
MAX,MAX,3983,FRJ1,KRDU,KTPA,,07:48,,
VAL,VAL,7676,FRJ1,KRDU,CYYZ,,07:48,,
MAX,MAX,6196,FRJ1,KRDU,KDAL,,07:48,,
MAX,MAX,962,FRJ1,KRDU,KJFK,,07:50,,
VAL,VAL,1738,EJT1,KRDU,KDCA,,07:50,,
VAL,VAL,1661,FRJ1,KRDU,KCLT,,07:50,,
MAX,MAX,3518,FRJ1,KRDU,KEYW,,07:50,,
VAL,VAL,9786,EJT1,KRDU,KPIT,,07:50,,
VAL,VAL,8523,BTRP,KRDU,KBOS,,07:51,,
VAL,VAL,5436,EJT1,KRDU,KIAH,,07:51,,
VAL,VAL,9920,EJT1,KRDU,KCLT,,07:52,,
VAL,VAL,2126,EJT1,KRDU,KMSP,,07:52,,
MAX,MAX,1841,FRJ1,KRDU,KBNA,,07:53,,
MAX,MAX,1283,FRJ1,KRDU,KJFK,,07:53,,
VAL,VAL,9950,EJT1,KRDU,KDCA,,07:53,,
VAL,VAL,6342,BTRP,KRDU,KMDW,,07:53,,
VAL,VAL,9648,FRJ1,KRDU,KEWR,,07:53,,
MAX,MAX,6664,FRJ1,KRDU,KMCO,,07:54,,
VAL,VAL,6375,FRJ1,KRDU,KEWR,,07:54,,
DEN,DEN,8897,EJT1,KRDU,KTPA,,07:55,,
TAB,TAB,7013,FRJ1,KRDU,KDFW,,07:56,,
MAX,MAX,7698,FRJ1,KRDU,KCLT,,07:57,,
FRT,FRT,9154,EJT1,KRDU,KJFK,,07:57,,
MAX,MAX,8986,FRJ1,KRDU,KDEN,,07:58,,
MAX,MAX,2733,FRJ1,KRDU,KJFK,,07:58,,
MAX,MAX,3903,FRJ1,KRDU,KMIA,,07:59,,
DEN,DEN,6104,EJT1,KRDU,KMIA,,08:00,,
MAX,MAX,6114,FRJ1,KRDU,KLGA,,08:00,,
FRT,FRT,786,EJT1,KRDU,KCLT,,08:00,,
DEN,DEN,9190,FRJ1,KRDU,KECP,,08:00,,
DEN,DEN,8462,EJT1,KRDU,KTTN,,08:01,,
MAX,MAX,4041,FRJ1,KRDU,KLGA,,08:01,,
MAX,MAX,8592,FRJ1,KRDU,KBWI,,08:02,,
TAB,TAB,683,EJT1,KRDU,KHVN,,08:02,,
TAB,TAB,6991,FRJ1,KRDU,KBOS,,08:03,,
MAX,MAX,5320,FRJ1,KRDU,KBNA,,08:04,,
MAX,MAX,3655,FRJ1,KRDU,KDEN,,08:06,,
MAX,MAX,6924,FRJ1,KRDU,KORD,,08:06,,
MAX,MAX,7949,FRJ1,KRDU,KJFK,,08:07,,
MAX,MAX,7119,FRJ1,KRDU,KJFK,,08:07,,
MAX,MAX,6167,FRJ1,KRDU,KFLL,,08:09,,
MAX,MAX,282,FRJ1,KRDU,KJFK,,08:12,,
VAL,VAL,6241,FRJ1,KRDU,KEWR,,08:12,,
MAX,MAX,3523,FRJ1,KRDU,KORD,,08:13,,
MAX,MAX,4117,FRJ1,KRDU,KORD,,08:15,,
VAL,VAL,2792,EJT1,KRDU,KCMH,,08:16,,
VAL,VAL,2716,EJT1,KRDU,KLGA,,08:16,,
TAB,TAB,9727,EJT1,KRDU,KCLT,,08:17,,
MAX,MAX,6219,FRJ1,KRDU,KPHL,,08:18,,
TAB,TAB,3387,EJT1,KRDU,KCLT,,08:18,,
TAB,TAB,7042,FRJ1,KRDU,KDCA,,08:18,,
MAX,MAX,5147,FRJ1,KRDU,KBOS,,08:19,,
TAB,TAB,6691,EJT1,KRDU,KHVN,,08:20,,
TAB,TAB,6969,EJT1,KRDU,KILM,,08:22,,
TAB,TAB,9978,EJT1,KRDU,KBOS,,08:22,,
VAL,VAL,7041,FRJ1,KRDU,KIAH,,08:23,,
DEN,DEN,1976,EJT1,KRDU,KIAH,,08:23,,
VAL,VAL,9004,BTRP,KRDU,KCLT,,08:23,,
VAL,VAL,7758,FRJ1,KRDU,KFLL,,08:24,,
MAX,MAX,7414,FRJ1,KRDU,KBWI,,08:27,,
VAL,VAL,3672,EJT1,KRDU,KEWR,,08:27,,
MAX,MAX,7738,FRJ1,KRDU,KORD,,08:28,,
TAB,TAB,6245,EJT1,KRDU,KLGA,,08:29,,
TAB,TAB,1458,FRJ1,KRDU,KLGA,,08:30,,
TAB,TAB,8085,EJT1,KRDU,KIAD,,08:30,,
TAB,TAB,3248,FRJ1,KRDU,KBOS,,08:31,,
VAL,VAL,5868,EJT1,KRDU,KDCA,,08:31,,
MAX,MAX,4291,FRJ1,KRDU,KMDW,,08:32,,
TAB,TAB,4630,EJT1,KRDU,KHVN,,08:34,,
FRT,FRT,2688,EJT1,KRDU,KOAJ,,08:34,,
MAX,MAX,2724,FRJ1,KRDU,KTPA,,08:34,,
FRT,FRT,8714,EJT1,KRDU,KDCA,,08:34,,
VAL,VAL,9255,EJT1,KRDU,KCMH,,08:34,,
TAB,TAB,2731,EJT1,KRDU,KMSP,,08:36,,
VAL,VAL,9899,FRJ1,KRDU,KBNA,,08:36,,
TAB,TAB,7417,EJT1,KRDU,KCLT,,08:37,,
VAL,VAL,2913,EJT1,KRDU,KPIT,,08:37,,
VAL,VAL,5463,EJT1,KRDU,KDCA,,08:37,,
MAX,MAX,8616,FRJ1,KRDU,KSFO,,08:37,,
MAX,MAX,1111,FRJ1,KRDU,KBOS,,08:37,,
MAX,MAX,3388,FRJ1,KRDU,KMIA,,08:37,,
TAB,TAB,6387,FRJ1,KRDU,KDCA,,08:38,,
MAX,MAX,4567,FRJ1,KRDU,KMIA,,08:38,,
FRT,FRT,5803,EJT1,KRDU,KDFW,,08:39,,
VAL,VAL,1421,EJT1,KRDU,CYUL,,08:40,,
MAX,MAX,8894,FRJ1,KRDU,KATL,,08:41,,
TAB,TAB,1902,EJT1,KRDU,KMCO,,08:41,,
MAX,MAX,3713,FRJ1,KRDU,KDFW,,08:41,,
MAX,MAX,8278,FRJ1,KRDU,KTPA,,08:42,,
VAL,VAL,1680,FRJ1,KRDU,KJFK,,08:42,,
VAL,VAL,7919,EJT1,KRDU,TJSJ,,08:43,,
MAX,MAX,192,FRJ1,KRDU,KCLT,,08:44,,
MAX,MAX,9705,FRJ1,KRDU,KMCO,,08:46,,
VAL,VAL,2495,EJT1,KRDU,KPHX,,08:47,,
TAB,TAB,9375,EJT1,KRDU,KHVN,,08:47,,
TAB,TAB,4036,EJT1,KRDU,KPIT,,08:47,,
VAL,VAL,4784,EJT1,KRDU,KMCO,,08:49,,
DEN,DEN,5438,EJT1,KRDU,KTPA,,08:49,,
VAL,VAL,6924,EJT1,KRDU,KIAD,,08:50,,
TAB,TAB,8425,EJT1,KRDU,KIAD,,08:51,,
MAX,MAX,5097,FRJ1,KRDU,KIAD,,08:52,,
VAL,VAL,3532,EJT1,KRDU,KIND,,08:52,,
DEN,DEN,8327,EJT1,KRDU,KJFK,,08:53,,
TAB,TAB,5891,EJT1,KRDU,KMSP,,08:54,,
DEN,DEN,3961,EJT1,KRDU,KMSP,,08:54,,
FRT,FRT,7070,EJT1,KRDU,KDCA,,08:54,,
VAL,VAL,2561,FRJ1,KRDU,KATL,,08:56,,
VAL,VAL,4129,FRJ1,KRDU,CYYZ,,08:58,,
FRT,FRT,6513,EJT1,KRDU,KJFK,,08:58,,
MAX,MAX,389,FRJ1,KRDU,KMIA,,08:58,,
FRT,FRT,6647,EJT1,KRDU,KJFK,,09:00,,
MAX,MAX,4026,FRJ1,KRDU,KAVL,,09:01,,
TAB,TAB,7285,EJT1,KRDU,KCLT,,09:03,,
MAX,MAX,3171,FRJ1,KRDU,KEWR,,09:04,,
MAX,MAX,442,FRJ1,KRDU,KORD,,09:05,,
VAL,VAL,37,EJT1,KRDU,KPHL,,09:06,,
MAX,MAX,9190,FRJ1,KRDU,KLAS,,09:07,,
VAL,VAL,1347,EJT1,KRDU,KPIT,,09:07,,
FRT,FRT,2155,EJT1,KRDU,KDFW,,09:08,,
MAX,MAX,7277,FRJ1,KRDU,KDCA,,09:08,,
VAL,VAL,6352,FRJ1,KRDU,KJFK,,09:09,,
VAL,VAL,1008,BTRP,KRDU,KCLT,,09:10,,
VAL,VAL,4805,FRJ1,KRDU,KATL,,09:11,,
MAX,MAX,8523,FRJ1,KRDU,KHVN,,09:12,,
TAB,TAB,9550,EJT1,KRDU,KLAX,,09:12,,
MAX,MAX,236,FRJ1,KRDU,KLGA,,09:13,,
MAX,MAX,524,FRJ1,KRDU,KJFK,,09:14,,
MAX,MAX,3381,FRJ1,KRDU,KBWI,,09:14,,
FRT,FRT,8129,EJT1,KRDU,KLGA,,09:15,,
MAX,MAX,25,FRJ1,KRDU,KMDW,,09:18,,
VAL,VAL,7747,EJT1,KRDU,KDEN,,09:19,,
VAL,VAL,4187,EJT1,KRDU,KCLT,,09:19,,
MAX,MAX,4963,FRJ1,KRDU,KMDT,,09:19,,
TAB,TAB,1291,EJT1,KRDU,KMDW,,09:20,,
DEN,DEN,1036,EJT1,KRDU,KLGA,,09:20,,
DEN,DEN,5141,EJT1,KRDU,MDPC,,09:21,,
TAB,TAB,3094,FRJ1,KRDU,CYYZ,,09:22,,
TAB,TAB,3004,FRJ1,KRDU,KBOS,,09:22,,
TAB,TAB,7941,FRJ1,KRDU,KLGA,,09:23,,
DEN,DEN,6643,EJT1,KRDU,KTPA,,09:24,,
VAL,VAL,4453,EJT1,KRDU,KSTL,,09:26,,
VAL,VAL,5167,EJT1,KRDU,KIAH,,09:26,,
MAX,MAX,7530,FRJ1,KRDU,KORD,,09:27,,
VAL,VAL,3544,FRJ1,KRDU,CYYZ,,09:28,,
MAX,MAX,5679,FRJ1,KRDU,KATL,,09:29,,
FRT,FRT,5209,EJT1,KRDU,KATL,,09:29,,
VAL,VAL,6205,BTRP,KRDU,KMDW,,09:29,,
MAX,MAX,3595,FRJ1,KRDU,KDFW,,09:30,,
FRT,FRT,4747,EJT1,KRDU,KDCA,,09:31,,
MAX,MAX,6248,FRJ1,KRDU,KBNA,,09:31,,
TAB,TAB,9522,EJT1,KRDU,KLGA,,09:31,,
VAL,VAL,1148,EJT1,KRDU,KPHL,,09:34,,
MAX,MAX,8744,FRJ1,KRDU,KMCO,,09:35,,
TAB,TAB,2524,EJT1,KRDU,KATL,,09:36,,
VAL,VAL,5858,BTRP,KRDU,KEWR,,09:39,,
FRT,FRT,9803,AJT0,KRDU,KJFK,,09:41,,
FRT,FRT,6340,EJT1,KRDU,KCLT,,09:42,,
VAL,VAL,6546,EJT1,KRDU,KBOS,,09:44,,
TAB,TAB,9179,EJT1,KRDU,KLAX,,09:46,,
VAL,VAL,5999,FRJ1,KRDU,KATL,,09:48,,
MAX,MAX,6488,FRJ1,KRDU,KLGA,,09:48,,
MAX,MAX,2642,FRJ1,KRDU,KEWR,,09:48,,
DEN,DEN,2461,EJT1,KRDU,KIAH,,09:50,,
MAX,MAX,9063,FRJ1,KRDU,KBOS,,09:50,,
FRT,FRT,5994,EJT1,KRDU,KDFW,,09:50,,
TAB,TAB,2136,EJT1,KRDU,KJFK,,09:50,,
VAL,VAL,5301,FRJ1,KRDU,KCLT,,09:52,,
DEN,DEN,6943,EJT1,KRDU,KBNA,,09:52,,
MAX,MAX,6187,FRJ1,KRDU,BIKF,,09:55,,
VAL,VAL,3406,EJT1,KRDU,KDEN,,09:59,,
FRT,FRT,5512,AJT0,KRDU,KJFK,,10:01,,
MAX,MAX,2825,FRJ1,KRDU,KJFK,,10:02,,
TAB,TAB,2203,FRJ1,KRDU,KEWR,,10:02,,
DEN,DEN,5840,EJT1,KRDU,KORD,,10:02,,
MAX,MAX,7275,FRJ1,KRDU,KMIA,,10:02,,
MAX,MAX,4980,FRJ1,KRDU,KPHF,,10:03,,
TAB,TAB,3871,EJT1,KRDU,KDFW,,10:04,,
TAB,TAB,5027,EJT1,KRDU,KMCO,,10:05,,
VAL,VAL,4319,BTRP,KRDU,KPHL,,10:05,,
FRT,FRT,9786,EJT1,KRDU,KJFK,,10:06,,
MAX,MAX,3383,FRJ1,KRDU,KCLT,,10:07,,
MAX,MAX,3777,FRJ1,KRDU,KDCA,,10:11,,
MAX,MAX,8225,FRJ1,KRDU,KJAX,,10:12,,
MAX,MAX,9416,FRJ1,KRDU,KMIA,,10:13,,
VAL,VAL,3815,FRJ1,KRDU,KFLL,,10:14,,
MAX,MAX,2546,FRJ1,KRDU,KMDW,,10:15,,
MAX,MAX,8511,FRJ1,KRDU,KMLI,,10:16,,
MAX,MAX,9282,FRJ1,KRDU,KDCA,,10:16,,
MAX,MAX,3290,FRJ1,KRDU,KDAL,,10:18,,
VAL,VAL,6663,EJT1,KRDU,KPIT,,10:18,,
DEN,DEN,4217,EJT1,KRDU,KTPA,,10:18,,
VAL,VAL,98,BTRP,KRDU,KCLT,,10:21,,
MAX,MAX,5273,FRJ1,KRDU,KDCA,,10:22,,
VAL,VAL,8150,EJT1,KRDU,KPIT,,10:23,,
VAL,VAL,8678,EJT1,KRDU,KIAH,,10:23,,
DEN,DEN,4889,FRJ1,KRDU,KJFK,,10:24,,
VAL,VAL,1084,EJT1,KRDU,CYUL,,10:27,,
MAX,MAX,6616,FRJ1,KRDU,KDEN,,10:29,,
MAX,MAX,9214,FRJ1,KRDU,KBOS,,10:29,,
MAX,MAX,4069,FRJ1,KRDU,KLGA,,10:29,,
TAB,TAB,8293,EJT1,KRDU,KJFK,,10:30,,
MAX,MAX,7803,FRJ1,KRDU,KJFK,,10:34,,
VAL,VAL,61,EJT1,KRDU,KMSP,,10:35,,
MAX,MAX,6117,FRJ1,KRDU,KMDW,,10:38,,
DEN,DEN,9257,FRJ1,KRDU,KDTW,,10:38,,
DEN,DEN,8322,EJT1,KRDU,MDPC,,10:38,,
MAX,MAX,6542,FRJ1,KRDU,KMIA,,10:39,,
VAL,VAL,8583,EJT1,KRDU,TJSJ,,10:39,,
TAB,TAB,4824,EJT1,KRDU,KEWR,,10:39,,
TAB,TAB,2469,EJT1,KRDU,KILM,,10:39,,
MAX,MAX,8698,FRJ1,KRDU,KDCA,,10:39,,
TAB,TAB,2227,FRJ1,KRDU,KEWR,,10:40,,
DEN,DEN,9392,EJT1,KRDU,KDCA,,10:40,,
DEN,DEN,2617,EJT1,KRDU,KILM,,10:41,,
TAB,TAB,2712,EJT1,KRDU,KLGA,,10:41,,
MAX,MAX,4416,FRJ1,KRDU,KDCA,,10:41,,
MAX,MAX,3044,FRJ1,KRDU,KCLT,,10:44,,
VAL,VAL,5248,EJT1,KRDU,CYUL,,10:44,,
MAX,MAX,3449,FRJ1,KRDU,KHVN,,10:45,,
MAX,MAX,3625,FRJ1,KRDU,KECP,,10:48,,
MAX,MAX,6018,FRJ1,KRDU,KCLT,,10:48,,
VAL,VAL,3653,FRJ1,KRDU,KMCO,,10:51,,
MAX,MAX,9523,FRJ1,KRDU,KDCA,,10:52,,
VAL,VAL,9188,EJT1,KRDU,CYYZ,,10:53,,
MAX,MAX,5415,FRJ1,KRDU,KTPA,,10:54,,
MAX,MAX,7552,FRJ1,KRDU,KATL,,10:54,,
TAB,TAB,4052,EJT1,KRDU,KDTW,,10:55,,
